cgid	median
cg00830492	0.560875988
cg16558822	0.852340277
cg10663765	0.472404346
cg27250435	0.625989333
cg08137948	0.190177723
cg09339763	0.166152917
cg01231183	0.645744945
cg16609181	0.810972652
cg21610221	0.116538328
cg02796568	0.641661359
cg04863005	0.425309559
cg11903188	0.495637336
cg10660848	0.483294752
cg27149567	0.782584709
cg11957400	0.448547089
cg12775223	0.736730269
cg08660295	0.506079072
cg11988591	0.273171368
cg10057126	0.612784524
cg06679494	0.448180682
cg22388417	0.655033744
cg04742780	0.251682976
cg08402365	0.775963547
cg02983451	0.14331556
cg11285912	0.577894483
cg02094500	0.547071884
cg24637035	0.523195305
cg04027548	0.726629952
cg18118147	0.842089928
cg22679813	0.701597992
cg09142313	0.505881337
cg05033389	0.583371801
cg16598679	0.529909222
cg07656173	0.571973121
cg10363885	0.209912987
cg19676182	0.590086904
cg13711394	0.403749091
cg10107050	0.23078636
cg20710519	0.609937328
cg24951893	0.460392466
cg05199874	0.50806307
cg21961149	0.814869547
cg18146737	0.368101328
cg05979457	0.22420874
cg08802841	0.635759886
cg03297163	0.103096223
cg00914222	0.601586276
cg02676602	0.756752242
cg08314208	0.546917708
cg07682547	0.085002887
cg10754395	0.60816163
cg23444265	0.3297161
cg17289451	0.640208995
cg02351655	0.425931526
cg04992852	0.644427573
cg17004353	0.637240612
cg17998964	0.381540648
cg20639805	0.536640116
cg25825506	0.18567995
cg13713172	0.421909309
cg08654960	0.493376212
cg08469215	0.38618481
cg18235088	0.679829682
cg17535691	0.114605266
cg22153312	0.344224704
cg09645138	0.734321915
cg26116495	0.822691569
cg06850158	0.582292771
cg05156566	0.610796394
cg00458878	0.503599711
cg10605246	0.700666421
cg13165778	0.652178196
cg10519368	0.399303615
cg25693497	0.484815898
cg18403852	0.479064829
cg00254681	0.343574802
cg22344727	0.404211841
cg18652721	0.176413099
cg11323506	0.218795162
cg01355108	0.342732591
cg23078268	0.160432306
cg23948811	0.632492626
cg15441392	0.429551637
cg16758317	0.553629742
cg26033349	0.359480025
cg13661703	0.639969312
cg18378551	0.31751087
cg26156687	0.081362263
cg10024583	0.221912538
cg16366262	0.727259828
cg08715595	0.302731225
cg16542356	0.808866178
cg16705086	0.569886138
cg05679002	0.583592956
cg03041920	0.308728781
cg05384697	0.611956388
cg21896766	0.50908242
cg00126889	0.685629217
cg17448813	0.744970823
cg05098566	0.237064517
cg23325997	0.744693928
cg17485717	0.716026858
cg21078654	0.634002403
cg01446627	0.457121018
cg05144259	0.397369623
cg26395694	0.289467811
cg25012961	0.476287451
cg15164782	0.6208232
cg06901711	0.501543348
cg08460812	0.554971346
cg04567738	0.415307793
cg18448614	0.556725723
cg03064626	0.681276776
cg06134678	0.706051018
cg00939682	0.291515437
cg09127472	0.747444937
cg18596947	0.704035872
cg02100373	0.326291593
cg08380477	0.431475078
cg03094555	0.659064671
cg11801842	0.519283014
cg13909533	0.568931761
cg10179300	0.686503044
cg07849811	0.659930393
cg00200734	0.313697374
cg20574436	0.206326423
cg24699271	0.610056709
cg05524354	0.591375022
cg23575688	0.521753481
cg25032094	0.3360426
cg23553912	0.728353305
cg01875838	0.596937329
cg10862567	0.795271595
cg15317129	0.592325286
cg02514003	0.862408684
cg24154053	0.132965043
cg06862136	0.282157164
cg05234121	0.4721456
cg04314111	0.702807406
cg26678920	0.044291301
cg03302281	0.482638023
cg04896832	0.507245161
cg04528931	0.490571364
cg24093411	0.108512839
cg02000275	0.474711053
cg09550909	0.130493093
cg21106461	0.476609913
cg16307866	0.472799798
cg22400703	0.208137693
cg20129035	0.649000452
cg10608596	0.4429995
cg08946658	0.670325857
cg24270710	0.545781919
cg25317460	0.289212372
cg06196314	0.629542226
cg03953626	0.071991603
cg17312277	0.790172129
cg04528829	0.551737351
cg01070197	0.850758554
cg21961694	0.571065971
cg01205935	0.664610356
cg22769890	0.639225558
cg08929399	0.646992601
cg05238741	0.24623101
cg00002033	0.295685287
cg26590744	0.529457711
cg14826683	0.579805588
cg03991547	0.755031743
cg20318166	0.230282148
cg20946037	0.555839126
cg02660440	0.495018379
cg06468385	0.534395668
cg02564291	0.652265832
cg26953727	0.104674859
cg11718162	0.468738354
cg07119434	0.256094094
cg00167670	0.446138405
cg08900101	0.189500551
cg19023977	0.480574153
cg09556042	0.249312817
cg24094897	0.534972876
cg10439737	0.659204199
cg24332389	0.654642992
cg01250212	0.644511925
cg01510990	0.647999934
cg08892613	0.569361133
cg04531363	0.449015771
cg25967031	0.576964892
cg01423389	0.564458236
cg01518607	0.110276983
cg17344321	0.173317867
cg10791541	0.505089385
cg03692563	0.306160189
cg19667811	0.677059748
cg21465176	0.691331314
cg02013841	0.356953051
cg02273889	0.663132533
cg04637478	0.303985468
cg15829088	0.218703861
cg13468318	0.541507902
cg11010561	0.430885009
cg25365014	0.501530456
cg12058390	0.393435607
cg26011222	0.460163088
cg02959486	0.62123159
cg22594737	0.644716026
cg12204166	0.685860978
cg15205435	0.099071413
cg17510121	0.535036899
cg07450210	0.687237205
cg08986840	0.435203663
cg18857467	0.549119861
cg25449440	0.709455367
cg07178969	0.287961786
cg13307880	0.333215998
cg23226249	0.608641561
cg08947774	0.671656771
cg25940248	0.542956777
cg24127748	0.3494711
cg14772439	0.056535008
cg21355828	0.199550031
cg10049789	0.588969794
cg02974085	0.678218264
cg19124509	0.163067424
cg11132534	0.561480754
cg22370252	0.480351061
cg14517119	0.572549596
cg22260782	0.737969094
cg02546607	0.645140913
cg27065717	0.469763618
cg01335127	0.605657682
cg14659193	0.290876908
cg07995570	0.17398047
cg08699206	0.616518445
cg09563922	0.189964024
cg19461383	0.844589247
cg09007841	0.672239008
cg20618651	0.603537257
cg26315221	0.446613458
cg06876892	0.428366788
cg02346790	0.594147062
cg03027800	0.697010865
cg18126802	0.346675059
cg12664119	0.614965867
cg00559001	0.513683163
cg18192417	0.462309681
cg18444097	0.683326973
cg00952822	0.758306352
cg13557804	0.733046244
cg15393025	0.887204955
cg00820405	0.764339078
cg14461974	0.856178276
cg04751276	0.615478623
cg18322569	0.130899569
cg13783238	0.385211578
cg20684375	0.409530804
cg04416414	0.298038479
cg07393854	0.738172498
cg11647108	0.626438738
cg03593578	0.634552455
cg27063572	0.498315829
cg12232731	0.296375005
cg00849610	0.279894632
cg24796272	0.380462328
cg18443437	0.435194597
cg17094249	0.254399439
cg22508969	0.17829845
cg17031543	0.404098559
cg14201467	0.683540737
cg02613827	0.173578094
cg17519645	0.821648232
cg22016995	0.804089939
cg23391288	0.756378986
cg09156073	0.50058316
cg23778363	0.244130599
cg01474781	0.374780746
cg20343827	0.554413717
cg10629004	0.451845645
cg09573843	0.267934776
cg19405883	0.708233701
cg01934626	0.055047255
cg15961219	0.608551193
cg22816091	0.382624798
cg00772192	0.547772012
cg10580110	0.592524106
cg03115444	0.411345364
cg02058870	0.290632809
cg08769634	0.576757659
cg27448433	0.724377493
cg13735819	0.335348854
cg22214889	0.506804718
cg05973772	0.452692647
cg03992638	0.374106673
cg01294808	0.651141451
cg04810745	0.604184226
cg00262132	0.427843362
cg01143068	0.419097122
cg26251506	0.241295155
cg08502652	0.289800858
cg26450149	0.460217525
cg27403612	0.689540228
cg02867216	0.602425472
cg10552473	0.406983379
cg08231870	0.176774857
cg23339720	0.214590767
cg00436969	0.589193143
cg05244952	0.697124853
cg26191923	0.161863952
cg27109912	0.328844715
cg18941641	0.343562936
cg26618058	0.400589213
cg01006802	0.325693147
cg19284726	0.59307161
cg18155913	0.592991379
cg03958038	0.314652304
cg16368146	0.41605523
cg20387392	0.565233646
cg26074470	0.61121512
cg23145794	0.128280591
cg21390082	0.566528393
cg03790988	0.14041978
cg06579154	0.496657504
cg11410436	0.369070246
cg17228232	0.84404507
cg22812413	0.514349411
cg14110969	0.283108139
cg10072319	0.426317459
cg20770504	0.850597152
cg20114113	0.481623101
cg23497016	0.126625545
cg04195226	0.530717082
cg18145810	0.431265728
cg07213060	0.207414905
cg26883837	0.690101573
cg10558740	0.425503354
cg20000602	0.467672211
cg06058073	0.503100091
cg23924222	0.692224787
cg23934731	0.269716774
cg17817047	0.594187262
cg26418147	0.402477423
cg04552625	0.500040752
cg12347792	0.44822003
cg14755900	0.699658601
cg10453419	0.265031266
cg20961591	0.071053531
cg04256864	0.216609703
cg10765655	0.643689624
cg25771271	0.606646737
cg08258650	0.123182894
cg15852352	0.621428685
cg18323589	0.442098536
cg27153155	0.357222705
cg25799589	0.633717449
cg25626375	0.422030072
cg20737909	0.748637201
cg18745629	0.520567065
cg14108567	0.613027758
cg17763019	0.498027414
cg22261694	0.48884872
cg14298457	0.709346382
cg17436134	0.827424206
cg22768487	0.459605587
cg26222247	0.357479693
cg08098964	0.83666309
cg01295782	0.777861973
cg00460983	0.313534461
cg12977772	0.487469182
cg20306025	0.523518319
cg26027669	0.074394531
cg00155310	0.210531053
cg00742098	0.4419158
cg20430047	0.549317822
cg03980424	0.524937674
cg20532937	0.507302635
cg06888460	0.657249855
cg16325502	0.339389034
cg14564793	0.210763299
cg20169823	0.347775906
cg02242681	0.622434553
cg09657354	0.396405945
cg17207559	0.608512434
cg03499943	0.819700512
cg15888463	0.593732088
cg13414654	0.431160276
cg19999161	0.568868888
cg16728651	0.575447605
cg27648270	0.626323567
cg02006615	0.292725836
cg25790133	0.831687311
cg24318091	0.592116089
cg24805759	0.360803055
cg11430259	0.17515305
cg22205501	0.762377775
cg14882265	0.656228398
cg02034689	0.709965612
cg21452006	0.49929124
cg15608301	0.194461643
cg03804255	0.468758329
cg15954353	0.307423776
cg19634213	0.039380607
cg25835226	0.276792592
cg18131582	0.372878459
cg01480180	0.535227244
cg20910361	0.574666127
cg16951074	0.738899034
cg05226008	0.197452274
cg04029159	0.188128281
cg05607742	0.616484657
cg02010763	0.194594963
cg23971182	0.488785278
cg27441486	0.447194935
cg06780032	0.247679219
cg06400119	0.551527007
cg02540827	0.380115105
cg19376973	0.849165673
cg08654091	0.389477406
cg19048251	0.246871858
cg04467618	0.258818936
cg14671384	0.340106875
cg19412295	0.195170702
cg00553610	0.625829718
cg18890892	0.413275659
cg13429168	0.857490537
cg08234878	0.457417152
cg14213394	0.386372433
cg24550149	0.421010913
cg09637757	0.470883974
cg03252770	0.571968857
cg18631301	0.425179988
cg05655647	0.247633695
cg23782616	0.075553579
cg14757228	0.693139369
cg18894440	0.569627469
cg13480738	0.300963573
cg24201793	0.526686603
cg09412707	0.505603418
cg11508595	0.556465766
cg19829847	0.58046928
cg26014401	0.341620164
cg24586758	0.352058076
cg13580834	0.498762005
cg05328339	0.871894231
cg10378735	0.592336233
cg12287936	0.260347053
cg21120951	0.470545637
cg15462970	0.603720874
cg00627029	0.235958823
cg12355887	0.614385719
cg01516005	0.251863911
cg19425295	0.672532874
cg13351249	0.450410847
cg10864794	0.534823275
cg26036018	0.482120475
cg26800986	0.483944666
cg12318400	0.063060516
cg17276853	0.487063375
cg22047295	0.16502717
cg25556122	0.219983582
cg24286174	0.828128794
cg06240209	0.687414641
cg17641252	0.469884693
cg19948393	0.538756233
cg14689338	0.691210705
cg06650246	0.408659005
cg01043158	0.597263915
cg23427348	0.815258611
cg13172906	0.334472113
cg10298187	0.647228446
cg12076463	0.596343482
cg08271153	0.143229161
cg27074174	0.40856495
cg03839717	0.308163554
cg23452220	0.515781412
cg19149132	0.671905898
cg13894852	0.618216898
cg11359133	0.252763186
cg05521150	0.492458568
cg04721825	0.633343145
cg06206801	0.310978785
cg17679619	0.51482772
cg12840719	0.208506605
cg03554736	0.601707988
cg15373592	0.503448764
cg24738311	0.129866081
cg10238972	0.629772311
cg11854392	0.252528446
cg26960083	0.169614016
cg25264268	0.61279724
cg05813673	0.546429321
cg26343510	0.312643558
cg16276982	0.667612609
cg17753356	0.47512834
cg16978914	0.294791018
cg25509871	0.205760864
cg24286765	0.373905647
cg19856499	0.345375894
cg01265662	0.478803569
cg14533523	0.404798605
cg05830220	0.507304312
cg09410512	0.204053824
cg23494015	0.169231569
cg25929664	0.735828726
cg05194636	0.606483949
cg09432376	0.353606139
cg20522398	0.536923845
cg26536949	0.689924815
cg03104083	0.378868883
cg18500448	0.257860354
cg23933241	0.380753755
cg20397902	0.639438702
cg16565394	0.491680467
cg05436064	0.150949492
cg05786140	0.552464566
cg10191240	0.449124517
cg11382133	0.253906248
cg23837109	0.508220446
cg06569229	0.661387724
cg23090936	0.535652546
cg17527177	0.427300009
cg05929882	0.160200506
cg01760189	0.580150488
cg02124758	0.344482867
cg17104202	0.702529243
cg15564098	0.279207221
cg21873967	0.630560033
cg18822951	0.770102311
cg17977777	0.633956207
cg06712013	0.638488485
cg06842071	0.339176509
cg16035036	0.880247005
cg24820663	0.735940357
cg10052687	0.774088435
cg18724430	0.14887252
cg16998656	0.71719352
cg24625136	0.114589992
cg22328396	0.28486382
cg23236370	0.311723436
cg13058457	0.11685703
cg00470636	0.443083736
cg09851465	0.488205759
cg06806862	0.478130359
cg19816125	0.590411597
cg23232299	0.617036628
cg02520639	0.456151426
cg20875826	0.499052347
cg16888658	0.50998168
cg02764478	0.35728456
cg08524109	0.483033746
cg27059354	0.635710298
cg01471428	0.621883538
cg02165670	0.70197374
cg23695707	0.093845324
cg02633729	0.283847461
cg24419094	0.766653221
cg10374084	0.386500824
cg21398469	0.353892069
cg14435720	0.665707601
cg13132370	0.110715693
cg19986012	0.62845881
cg11268834	0.355050368
cg18788932	0.26554957
cg25657457	0.644350733
cg00992850	0.537981725
cg26124968	0.758212365
cg19795817	0.523939764
cg17199800	0.260851607
cg04651137	0.194044326
cg27219362	0.564745405
cg09610987	0.173220116
cg02849956	0.466029669
cg19632836	0.669105408
cg19825203	0.750578394
cg18369516	0.229517372
cg23024047	0.663723603
cg06137852	0.345526098
cg05065572	0.125963033
cg03771004	0.706873001
cg25599573	0.508837574
cg23108232	0.246019802
cg15138339	0.723481134
cg05908105	0.152321318
cg13813366	0.679030988
cg07937453	0.462485325
cg16925459	0.512575537
cg11299477	0.260915137
cg02268561	0.531872651
cg20434422	0.568358555
cg09096555	0.481739604
cg01573149	0.141491534
cg26164879	0.305726139
cg12912293	0.692772941
cg06576532	0.623884594
cg24536782	0.441162121
cg25753473	0.302529303
cg13656878	0.555977658
cg25095994	0.209605968
cg03898577	0.361808683
cg09563893	0.630826968
cg05545914	0.166195232
cg08245317	0.447533388
cg18010348	0.586943727
cg02123091	0.5620901
cg00225196	0.651180702
cg27162435	0.45164944
cg07189962	0.761606706
cg02831260	0.918506686
cg09102257	0.965208058
cg02005873	0.417630687
cg01160882	0.290557212
cg17200810	0.535157254
cg13187009	0.700963354
cg24472939	0.153965598
cg16663891	0.643341184
cg17329287	0.261687532
cg18530645	0.410516042
cg00612751	0.648407316
cg14020285	0.612575945
cg18835582	0.209639957
cg13763181	0.290365369
cg07060505	0.844945511
cg22683038	0.038927217
cg06893296	0.453631291
cg09028204	0.096510067
cg14818176	0.606154684
cg21315783	0.781970942
cg23928920	0.768391076
cg18626427	0.646973946
cg14499274	0.561526784
cg20899781	0.460457924
cg11571124	0.534095689
cg07050692	0.730578311
cg25813290	0.418135448
cg09313931	0.213084873
cg04309234	0.645272538
cg01337207	0.5819061
cg12434944	0.132007978
cg02822788	0.315402486
cg17762073	0.226639551
cg02683759	0.087594214
cg27517681	0.20225691
cg03442322	0.733159577
cg17775490	0.425890203
cg13935380	0.578578258
cg05096182	0.491729297
cg03957885	0.565476288
cg20060685	0.142961683
cg13885155	0.255192166
cg11928064	0.523729336
cg07048519	0.513466563
cg16054907	0.44361565
cg01074584	0.288607399
cg08556511	0.66751396
cg14184077	0.470642287
cg03277049	0.285472164
cg18482656	0.471723522
cg27170985	0.361101991
cg13595415	0.634432959
cg03526142	0.686667854
cg14478460	0.69679839
cg04964617	0.417981734
cg06738887	0.320361952
cg11155356	0.696620666
cg05606089	0.748662311
cg22151644	0.556925088
cg04028695	0.540230356
cg10018862	0.112200275
cg06994420	0.692597073
cg26340968	0.482561898
cg00610577	0.755728996
cg14605874	0.415653647
cg15192750	0.084468201
cg08748033	0.558861738
cg00010853	0.25531284
cg00350158	0.585282859
cg21520607	0.715575472
cg13664079	0.673631677
cg14759472	0.887709295
cg14707006	0.214880261
cg23097878	0.257022448
cg00044299	0.832353254
cg00036347	0.507299405
cg18758433	0.46875574
cg25002788	0.545117531
cg23550826	0.137492816
cg09860047	0.633426293
cg26531231	0.496825612
cg11350356	0.707621967
cg23338380	0.531418023
cg05963690	0.247358942
cg01566312	0.742337891
cg15331383	0.628169595
cg00344422	0.652382203
cg03942932	0.674144427
cg22324934	0.077439414
cg13878677	0.31175238
cg23918315	0.516764566
cg08436089	0.406180678
cg26427498	0.536221678
cg07387429	0.267678375
cg11207307	0.185496309
cg05267204	0.41029184
cg20544605	0.546223336
cg16325826	0.905222482
cg25134701	0.464279806
cg04017512	0.759882037
cg15778054	0.248373803
cg26345105	0.546782428
cg16531622	0.679381711
cg06847624	0.136440107
cg01293179	0.292778486
cg13375589	0.450872386
cg02973961	0.439108888
cg10725344	0.439573485
cg26195829	0.452853134
cg07039423	0.073468438
cg21842920	0.466590233
cg27275023	0.261681358
